Country Name,Series Name,1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Belgium,"Hospital beds (per 1,000 people)",..,..,..,..,9.399999619,..,..,..,..,9.100000381,..,..,..,..,8,7.900000095,7.699999809,7.699999809,7.599999905,..,..,7.199999809,7.199999809,7.099999905,7.8,7.7,7.6,7.5,7.5,7.4,6.7,6.6,6.6,6.5,6.5,6.4,6.3,6.3,6.2,..,..,..,..,..
Belgium,"Physicians (per 1,000 people)",1.9,2,2.1,2.2,2.3,2.4,2.5,2.8,2.7,2.8,2.9,3,3.1,3.2,3.3,3.3,3.4,3.4,3.5,3.5,3.6,3.7,3.7,2.7929,2.8204,2.8397,2.8497,2.8454,2.8522,2.8521,2.8664,2.8855,2.9021,2.9078,2.9085,2.9219,2.9393,2.9585,2.9723,3.0138,3.0679,3.0709,..,..
Belgium,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,8,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,..,..
Belgium,Research and development expenditure (% of GDP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.729629993,1.794759989,1.823619962,1.890679955,1.922359943,2.021680117,1.890730023,1.831840038,1.808979988,1.782310009,1.814260006,1.844120026,1.924129963,1.98537004,2.050800085,2.155329943,2.362689972,2.429640055,2.464679956,..,..,..,..,..
Bosnia and Herzegovina,Secure Internet servers (per 1 million people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.87433072,18.02699953,33.84214912,41.49488865,61.74427875,82.23106287,188.4080611,1499.018209,1934.758534,2656.164799
Bosnia and Herzegovina,Individuals using the Internet (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,0.015125563,0.059425563,0.14367106,0.1943742,1.08296075,1.200526951,2.648267914,3.965036834,15.46897162,21.326701,25.12238569,27.92,34.66,37.74,42.75,43.88768653,45.06450043,48.52131417,49.91773243,52.6,60.25653543,64.89197728,70.12013504,..
Bosnia and Herzegovina,"Government expenditure on education, total (% of GDP)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.06359,..,..,..,..,..,..,..,..,96.6631,..,..,..,..,..,..,..,..,..,..,98.14204,..,96.99177,..,..,..,..,..,..
Bosnia and Herzegovina,"Automated teller machines (ATMs) (per 100,000 adults)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.76129,20.89778,28.71785,43.24736,35.17002,38.90237,42.05624,45.39584,47.97165,51.45136,52.05305,53.47508,55.44051,..
Bosnia and Herzegovina,"Life expectancy at birth, total (years)",69.296,69.657,69.954,70.193,70.399,70.601,70.82,71.061,71.315,71.534,71.65,71.626,71.461,71.184,70.877,70.645,70.577,70.725,71.093,71.645,72.307,72.976,73.569,74.05,74.403,74.637,74.803,74.941,75.068,75.198,75.342,75.498,75.665,75.844,76.031,76.219,76.401,76.569,76.723,76.865,76.998,77.128,77.262,..
Bosnia and Herzegovina,Fixed broadband subscriptions (per 100 people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000719774,0.001810672,0.005665817,0.039870575,0.176319286,0.363898951,1.062297367,2.250752501,5.019882688,7.819000208,10.54931733,11.7516098,13.02082235,14.56848433,15.57692832,18.51619004,19.56337748,19.80928085,20.86551291,..
Bosnia and Herzegovina,Mobile cellular subscriptions (per 100 people),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039846723,0.240894844,0.67430979,1.405343978,2.489512622,11.84155449,19.91760891,28.56833006,37.39023547,42.34334246,50.13565537,65.12262457,84.67785091,87.18664496,83.93621649,86.6192684,93.13639607,98.46759702,100.260848,100.4128758,100.5249735,102.6423792,104.1256346,..
Bosnia and Herzegovina,"School enrollment, secondary (gross), gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,"Hospital beds (per 1,000 people)",..,..,..,..,4.831099987,4.922800064,4.917900085,4.904699802,4.813700199,4.718100071,4.742000103,4.593500137,4.578199863,4.498300076,4.45909977,4.377999783,..,..,..,..,..,..,3.819999933,3.799999952,3.4,3.2,3.2,3.2,3.1,3.1,3.3,3.4,3.4,3.3,3.4,3.5,3.5,3.5,..,..,..,..,..,..
Bosnia and Herzegovina,"Physicians (per 1,000 people)",..,..,..,..,1.033,1.089,1.17,1.207,1.28,1.362,1.419,1.485,..,..,1.5755,1.6083,..,..,..,..,..,..,1.427,1.401,1.4547,1.4499,1.4478,1.4776,1.509,1.5332,1.5754,1.6429,1.6714,1.738,1.7987,1.8794,1.949,2.0355,2.1326,2.1616,..,..,..,..
Bosnia and Herzegovina,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17,16,14,14,14,13,13,13,11,11,11,10,10,10,10,10,10,10,..,..
Bosnia and Herzegovina,Research and development expenditure (% of GDP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.018540001,0.016109999,0.027760001,0.02018,0.025760001,0.01881,0.02148,..,..,0.270370007,0.327389985,0.261079997,..,..,..,..,..
Botswana,Secure Internet servers (per 1 million people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.52920203,5.954147113,9.806079868,10.66648049,19.15145642,35.36541432,50.92724626,68.47675056,133.5329081,210.9652441
Botswana,Individuals using the Internet (% of population),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,0.064521041,0.15745423,0.30774685,0.602400929,1.122391474,2.902666622,3.430886787,3.385922351,3.345190174,3.304889253,3.262554036,4.289932975,5.28,6.25,6.15,6,9,16,30,36.74474744,37.31205037,39.36299738,47,..,..
Botswana,"Government expenditure on education, total (% of GDP)",6.06396,5.40031,5.95214,6.14173,5.46932,..,..,5.55227,5.55166,5.65072,5.18593,6.11773,6.15111,..,5.73963,..,6.84061,..,..,..,..,..,..,..,..,..,..,..,..,10.67859,..,8.85149,..,9.63292,..,..,..,..,..,..,..,..,..,..
Botswana,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.58091,..,..,..,..,..,..,..,..,..,..,..,81.18871,..,..,..,..,..,..,..,..,..,86.82318,..,..,..,..,..,..
Botswana,"Automated teller machines (ATMs) (per 100,000 adults)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.30035,16.36389,19.3263,32.30842,29.14542,27.80139,29.36816,27.05743,26.56098,27.89291,29.0083,32.42293,32.22952,33.84929,42.59935,..
Botswana,"Life expectancy at birth, total (years)",57.091,57.649,58.186,58.692,59.174,59.647,60.109,60.543,60.916,61.167,61.227,61.059,60.651,60.016,59.191,58.232,57.219,56.222,55.284,54.41,53.572,52.749,51.947,51.214,50.629,50.281,50.232,50.518,51.15,52.13,53.435,54.983,56.679,58.447,60.211,61.91,63.511,64.976,66.265,67.338,68.178,68.812,69.275,..
Botswana,Fixed broadband subscriptions (per 100 people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.088934443,0.098044129,0.188753793,0.464596931,0.511902239,0.602786466,0.948941725,1.090237287,1.046763518,1.593876908,1.737384921,2.734212777,1.47087634,1.776521383,..
Botswana,Mobile cellular subscriptions (per 100 people),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963940135,5.713348867,13.52068417,19.84047082,19.49171732,25.65604896,29.61382069,31.33727387,44.83176717,61.41221962,77.56111668,95.93564979,118.9373989,143.9048667,151.097886,157.4163123,163.2901277,163.8751723,152.2730166,146.9601556,150.0055899,..
Botswana,"School enrollment, secondary (gross), gender parity index (GPI)",1.09445,1.13092,1.06259,1.09847,1.11506,1.14927,..,1.12525,1.10155,1.09582,1.05368,0.99657,0.98149,1.01792,1.046,1.11201,1.10085,1.08841,1.0597,1.08078,..,..,1.07075,1.05657,1.05543,1.04057,1.04988,1.0486,1.04095,1.02877,1.05306,1.05622,1.09369,..,..,..,..,..,..,..,..,..,..,..
Botswana,"Hospital beds (per 1,000 people)",..,..,..,..,2.363100052,..,..,..,..,..,..,..,..,..,1.575199962,..,..,..,..,..,..,..,..,..,..,..,..,2.2,..,..,..,2.4,1.8,..,1.8,..,..,..,..,..,..,..,..,..
Botswana,"Physicians (per 1,000 people)",..,..,..,..,0.123,0.134,..,0.144,..,..,..,..,0.2,0.194,..,..,..,0.194,0.238,..,..,..,0.2691,0.3148,0.3037,0.3045,0.3144,0.3033,0.405,0.259,0.3219,0.378,0.3738,0.3547,0.4122,0.4064,0.4015,..,..,..,0.5269,..,..,..
Botswana,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,262,271,278,278,264,239,221,209,203,189,179,176,170,164,160,156,151,144,..,..
Botswana,Research and development expenditure (% of GDP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.532859981,..,..,..,..,..,..,0.25229001,..,..,..,..,..,..,..
Brazil,Secure Internet servers (per 1 million people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.25045889,44.09295774,70.54639348,86.83026136,112.3376426,158.9608197,410.044364,1581.638554,2036.384009,2740.911142
Brazil,Individuals using the Internet (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0.003288171,0.012946262,0.025498253,0.037672709,0.105138168,0.450789179,0.786079155,1.477874959,2.038732184,2.870685159,4.528494869,9.149425086,13.2075861,19.07367227,21.02274725,28.17838018,30.88,33.83,39.22,40.65,45.69,48.56,51.04,54.55100188,58.32795173,60.87254007,67.47128452,70.43428254,..
Brazil,"Government expenditure on education, total (% of GDP)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.56816,..,..,4.75666,3.80062,3.94893,3.84468,3.75037,..,3.97448,4.47908,4.8706,4.97426,5.26884,5.46355,5.6488,5.73741,5.8551,5.83885,5.94848,6.24106,..,..,..,..
Brazil,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,74.58673,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.36788,..,..,..,88.61624,..,89.61523,90.00937,90.03662,90.29821,90.37918,91.41124,91.33785,91.48424,91.72943,92.0479,92.80844,93.07582,93.2275,..
Brazil,"Automated teller machines (ATMs) (per 100,000 adults)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,105.2167,108.7031,107.2605,109.4411,111.9487,114.5044,118.1821,116.4358,115.4995,118.5862,118.0837,115.1052,112.2246,107.9589,104.786,..
Brazil,"Life expectancy at birth, total (years)",61.243,61.595,61.942,62.286,62.63,62.976,63.326,63.68,64.039,64.406,64.782,65.165,65.553,65.947,66.343,66.742,67.141,67.539,67.932,68.318,68.695,69.061,69.419,69.769,70.116,70.462,70.813,71.17,71.531,71.896,72.26,72.618,72.966,73.3,73.619,73.921,74.209,74.483,74.745,74.994,75.23,75.456,75.672,..
Brazil,Fixed broadband subscriptions (per 100 people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000588979,0.004062241,0.0572114,0.186798742,0.407157234,0.53146472,1.71595369,1.737414889,2.533386822,4.002227039,5.216317824,6.049928446,7.204858261,9.028728397,9.594011307,10.62528321,11.82082759,12.46258988,13.02890048,13.90912537,14.91053848,..
Brazil,Mobile cellular subscriptions (per 100 people),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000447641,0.004418126,0.020744281,0.11603511,0.360032128,0.793441443,1.517576609,2.721144742,4.33972798,8.723777617,13.26627719,16.22257852,19.42823093,25.50654987,35.65363548,46.31799164,53.10093266,63.63005371,78.44665887,87.36326511,100.6214912,118.653296,124.6058852,134.8514284,138.4511833,126.0879559,118.3855945,105.014207,98.84349987,..
Brazil,"School enrollment, secondary (gross), gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.07744,1.11107,1.10039,1.10046,..,1.1234,1.12592,1.11671,..,1.09909,1.08856,1.07493,1.08675,1.05602,1.04741,1.03132,..,..
Brazil,"Hospital beds (per 1,000 people)",..,..,..,..,..,..,..,..,..,..,..,3.560300112,..,..,3.345299959,..,..,3.5,..,..,3.109999895,..,..,..,..,..,2.6,..,..,2.4,..,..,..,2.4,2.4,2.3,2.3,2.3,2.2,..,..,..,..,..
Brazil,"Physicians (per 1,000 people)",..,..,..,..,..,0.767,..,..,0.927,1.467,..,..,1.185,..,1.0864,0.998,1.1399,1.1672,1.1952,1.225,1.2555,1.291,1.2759,1.3734,1.1337,1.3895,1.4181,1.475,1.587,1.6663,1.7007,1.7306,1.7802,1.8171,1.8139,1.8491,..,1.882,..,..,..,2.1652,2.1643,..
Brazil,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69,68,69,70,71,71,72,71,70,69,65,61,60,61,62,63,62,60,..,..
Brazil,Research and development expenditure (% of GDP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.998860002,1.031659961,0.975899994,0.998160005,0.962960005,1.001929998,0.987919986,1.082270026,1.129860044,1.120290041,1.159629941,1.140079975,1.151139975,1.236019969,..,..,..,..,..,..
Bulgaria,Secure Internet servers (per 1 million people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.3343694,101.3836073,251.7147813,322.5000568,635.2490844,679.8559653,4043.451141,32308.32566,38223.85562,40238.04715
Bulgaria,Individuals using the Internet (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0.002339042,0.019526669,0.119665549,0.725251167,1.219813132,1.844965121,2.908154025,5.370923469,7.612297749,9.08,12.04,18.13,19.97,27.09,33.64,39.67,45,46.23,47.97999305,51.89998767,53.0615,55.49,56.6563,59.82554766,63.41010138,64.78201069,..
Bulgaria,"Government expenditure on education, total (% of GDP)",..,..,..,..,3.52948,..,..,..,..,..,..,..,..,..,4.45406,5.42962,5.26046,4.95049,4.17066,2.38662,2.25008,..,2.75566,..,..,3.41018,3.41238,4.02938,2.33781,4.14106,3.93202,3.68211,4.22437,4.28575,3.86346,3.56303,3.50203,4.07685,..,..,..,..,..,..
Bulgaria,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.20356,..,..,..,..,..,..,..,..,..,98.35245,..,..,..,..,..,..,..,..
Bulgaria,"Automated teller machines (ATMs) (per 100,000 adults)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.38914,34.43339,54.81715,67.51691,79.86493,87.61784,90.30713,93.55347,92.79647,93.4315,92.97677,92.4245,95.70011,95.12943,92.89435,..
Bulgaria,"Life expectancy at birth, total (years)",71.39487805,70.81609756,71.18463415,71.30829268,71.15756098,71.57195122,71.18609756,71.38634146,71.4997561,71.22804878,71.73073171,71.52682927,71.60439024,71.72243902,71.64146341,71.56097561,71.49439024,71.34682927,71.20878049,71.05341463,70.89731707,70.35121951,71.06097561,71.41219512,71.66341463,71.76829268,71.86585366,72.06585366,72.56341463,72.56097561,72.61219512,72.66341463,72.96341463,73.41219512,73.51219512,74.16341463,74.31463415,74.86097561,74.46585366,74.61463415,74.81219512,74.81463415,74.96341463,..
Bulgaria,Fixed broadband subscriptions (per 100 people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.085878838,2.152592923,5.040904142,8.302801019,11.21135362,13.35429536,15.14776819,17.03287187,18.15851452,19.49979205,20.43832945,22.42498723,23.73603406,25.29667253,27.0001679,..
Bulgaria,Mobile cellular subscriptions (per 100 people),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011660396,0.07669774,0.249662621,0.320647566,0.852430413,1.56064328,4.338664767,9.227356436,19.54429513,33.02147316,44.8581374,61.07108769,81.24044323,108.1562445,130.6309287,138.6083388,139.8916681,137.3728082,141.9647632,146.9965584,143.8504446,130.9327974,127.70783,125.4743844,120.1404474,118.9396801,..
Bulgaria,"School enrollment, secondary (gross), gender parity index (GPI)",0.9778,0.99536,0.97929,0.97669,0.97858,0.9912,0.99324,0.99319,0.99533,0.99456,0.9952,0.99365,0.99474,0.99278,0.99697,1.00211,1.00461,0.99958,0.99719,0.9991,0.99334,0.99844,0.98634,0.98351,0.97926,0.97868,0.97658,0.9758,0.96115,0.95908,0.96204,0.96121,0.96923,0.96637,0.95756,0.95262,0.95873,0.95523,0.96578,0.96806,0.96931,0.97347,..,..
Bulgaria,"Hospital beds (per 1,000 people)",..,..,..,..,8.850600243,8.859000206,8.886699677,8.876799583,8.963000298,9.11400032,9.4520998,9.564200401,9.560199738,9.7020998,9.790800095,9.768199921,10.20639992,10.49419975,10.19610024,10.36999989,10.47000027,10.27999973,8.409999847,7.489999771,7.4,7.2,6.5,6.3,6.1,6.4,6.2,6.4,6.5,6.6,6.5,6.4,6.6,6.8,..,..,..,..,..,..
Bulgaria,"Physicians (per 1,000 people)",2.205,2.258,2.321,2.408,2.46,2.484,2.588,2.688,2.759,2.865,2.953,3.022,..,..,3.2231,3.0524,3.1164,3.3182,3.315,3.4691,3.5687,3.4895,3.4993,..,3.4416,3.4279,3.5199,3.6042,3.5387,3.6651,3.6805,3.68,3.6488,3.7401,3.7661,3.8467,3.8995,3.963,3.975,4.0332,..,..,..,..
Bulgaria,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19,18,17,16,16,15,14,13,13,12,12,12,11,10,11,10,10,10,..,..
Bulgaria,Research and development expenditure (% of GDP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.508660018,0.470479995,0.495400012,0.542140007,0.498849988,0.448610008,0.465939999,0.47378999,0.472000003,0.443399996,0.443129987,0.426829994,0.445800006,0.495660007,0.571439981,0.53628999,0.608479977,0.636420012,0.795130014,..,..,..,..,..
Cambodia,Secure Internet servers (per 1 million people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.698704016,1.237843091,2.976904498,3.992990438,4.64826908,10.17947051,20.48674346,55.15504815,81.10870055,159.2814309
Cambodia,Individuals using the Internet (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,0.005844911,0.016324986,0.031969578,0.04702264,0.076956056,0.226983238,0.260570198,0.300436644,0.317321781,0.46835672,0.49,0.51,0.53,1.26,3.1,4.94,6.8,14,6.43319107,32.39845171,32.44694856,40,..
Cambodia,"Government expenditure on education, total (% of GDP)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.25907,..,1.65599,1.72222,1.71121,..,1.71982,..,..,1.5993,..,1.66568,1.53379,1.51069,1.5609,2.05054,1.90939,..,..,..,2.16286,..
Cambodia,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.33503,..,..,..,..,..,73.60995,..,..,..,77.58654,73.90003,..,..,..,..,78.05509,80.52649,..,..,..,..
Cambodia,"Automated teller machines (ATMs) (per 100,000 adults)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0119711,0.7447799,1.335863,3.724334,4.359216,5.25023,6.028109,7.176084,8.479124,10.91625,13.33795,14.48631,16.72437,19.44924,..
Cambodia,"Life expectancy at birth, total (years)",20.317,18.907,19.725,22.744,27.536,33.342,39.157,44.173,48.025,50.563,51.916,52.587,52.999,53.302,53.595,53.916,54.228,54.514,54.82,55.189,55.653,56.212,56.862,57.604,58.432,59.335,60.283,61.241,62.186,63.088,63.927,64.697,65.394,66.014,66.56,67.043,67.48,67.888,68.273,68.637,68.977,69.289,69.57,..
Cambodia,Fixed broadband subscriptions (per 100 people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000395641,0.003259137,0.005969478,0.007533891,0.02151701,0.061769177,0.1195203,0.212862516,0.249199774,0.151291933,0.201171087,0.21727192,0.43281932,0.537991459,0.619302243,0.834715385,1.022782322,..
Cambodia,Mobile cellular subscriptions (per 100 people),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048241187,0.099235319,0.132318106,0.210308427,0.296992548,0.528813049,0.749735539,1.073997805,1.801295048,3.006869827,3.876646555,6.593211984,8.000992063,12.77405529,18.88395596,30.51750691,44.47407491,56.94971539,94.60559671,129.2593245,134.8600177,133.8962191,134.3338529,126.3169742,116.0128584,119.4915172,..
Cambodia,"School enrollment, secondary (gross), gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.53808,0.52946,0.54429,0.56618,0.60328,0.64441,0.70091,..,0.79549,0.82484,0.85475,..,..,..,..,..,..,..,..,..,..,..
Cambodia,"Hospital beds (per 1,000 people)",..,..,..,..,..,..,..,..,..,..,..,..,2.098700047,..,2.072099924,..,..,..,..,..,..,..,..,..,..,0.6,..,..,0.1,..,..,..,..,..,0.84,0.7,..,0.7,..,0.8,..,..,..,..
Cambodia,"Physicians (per 1,000 people)",..,..,..,..,..,..,..,0.058,..,..,..,..,..,..,..,..,0.107,0.104,0.105,..,0.1135,..,0.1475,0.296,0.1684,..,..,..,..,..,..,..,0.2444,0.2378,0.2302,0.2263,0.1651,0.4758,0.1927,..,..,..,..,..
Cambodia,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,488,456,430,404,378,351,326,303,284,265,248,232,215,202,189,178,168,160,..,..
Cambodia,Research and development expenditure (% of GDP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.049800001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,Secure Internet servers (per 1 million people),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1282.697909,1641.936616,2146.094474,2362.885406,2697.825054,3386.894983,10221.44125,26566.66043,30953.21588,35900.83785
Canada,Individuals using the Internet (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.360999701,0.570385926,0.91598104,1.184557509,2.378693853,4.163525253,6.76023965,15.07235736,24.8974003,36.18644004,51.3,60.2,61.59329927,64.2,65.95596346,71.66,72.4,73.2,76.7,80.3,80.3,83,83,85.8,87.12,90,91.16,91,..,..
